subject,name,layer
0837 安全科学与工程,西安建筑科技大学,前50%
0837 安全科学与工程,长安大学,前50%
0837 安全科学与工程,西南交通大学,前50%
0837 安全科学与工程,中国地质大学（北京）,前50%
0839 网络空间安全,西安电子科技大学,前3%
0839 网络空间安全,北京理工大学,前3%
0839 网络空间安全,清华大学,前7%
0839 网络空间安全,上海交通大学,前7%
0839 网络空间安全,浙江大学,前7%
0839 网络空间安全,广州大学,前12%
0839 网络空间安全,电子科技大学,前12%
0839 网络空间安全,北京邮电大学,前12%
0839 网络空间安全,暨南大学,前12%
0839 网络空间安全,武汉大学,前12%
0839 网络空间安全,山东大学,前20%
0839 网络空间安全,复旦大学,前20%
0839 网络空间安全,北京航空航天大学,前20%
0839 网络空间安全,南开大学,前20%
0839 网络空间安全,四川大学,前20%
0839 网络空间安全,东南大学,前20%
0839 网络空间安全,中国人民解放军战略支援部队信息工程大学,前30%
0839 网络空间安全,中国科学技术大学,前30%
0839 网络空间安全,中山大学,前30%
0839 网络空间安全,西安交通大学,前30%
0839 网络空间安全,哈尔滨工业大学,前30%
0839 网络空间安全,北京交通大学,前30%
0839 网络空间安全,华中科技大学,前30%
0839 网络空间安全,福建师范大学,前30%
0839 网络空间安全,南京理工大学,前30%
0839 网络空间安全,中国人民解放军国防科技大学,前40%
0839 网络空间安全,南京航空航天大学,前40%
0839 网络空间安全,海南大学,前40%
0839 网络空间安全,湖南大学,前40%
0839 网络空间安全,中央财经大学,前40%
0839 网络空间安全,南京邮电大学,前40%
0839 网络空间安全,黑龙江大学,前40%
0839 网络空间安全,重庆邮电大学,前40%
0839 网络空间安全,杭州电子科技大学,前50%
0839 网络空间安全,广东外语外贸大学,前50%
0839 网络空间安全,桂林电子科技大学,前50%
0839 网络空间安全,西安邮电大学,前50%
0839 网络空间安全,北京工业大学,前50%
0839 网络空间安全,天津大学,前50%
0839 网络空间安全,湖北大学,前50%
0839 网络空间安全,中国人民解放军海军工程大学,前50%
0839 网络空间安全,青岛大学,前50%
0901 作物学,中国农业大学,前2名
0901 作物学,华中农业大学,前2名
0901 作物学,南京农业大学,前7%
0901 作物学,扬州大学,前12%
0901 作物学,西北农林科技大学,前12%
0901 作物学,华南农业大学,前12%
0901 作物学,四川农业大学,前20%
0901 作物学,河南农业大学,前20%
0901 作物学,山东农业大学,前20%
0901 作物学,海南大学,前20%
0901 作物学,沈阳农业大学,前30%
0901 作物学,东北农业大学,前30%
0901 作物学,福建农林大学,前30%
0901 作物学,河北农业大学,前30%
0901 作物学,山西农业大学,前30%
0901 作物学,浙江大学,前40%
0901 作物学,西南大学,前40%
0901 作物学,甘肃农业大学,前40%
0901 作物学,江西农业大学,前40%
0901 作物学,湖南农业大学,前40%
0901 作物学,安徽农业大学,前50%
0901 作物学,浙江农林大学,前50%
0901 作物学,长江大学,前50%
0901 作物学,内蒙古农业大学,前50%
0901 作物学,石河子大学,前50%
0901 作物学,吉林农业大学,前50%
0902 园艺学,华中农业大学,前2名
0902 园艺学,南京农业大学,前2名
0902 园艺学,浙江大学,前7%
0902 园艺学,沈阳农业大学,前12%
0902 园艺学,西北农林科技大学,前12%
0902 园艺学,安徽农业大学,前20%
0902 园艺学,山东农业大学,前20%
0902 园艺学,湖南农业大学,前20%
0902 园艺学,中国农业大学,前30%
0902 园艺学,华南农业大学,前30%
0902 园艺学,河北农业大学,前30%
0902 园艺学,西南大学,前30%
0902 园艺学,扬州大学,前30%
0902 园艺学,福建农林大学,前40%
0902 园艺学,东北农业大学,前40%
0902 园艺学,河南农业大学,前40%
0902 园艺学,上海交通大学,前40%
0902 园艺学,青岛农业大学,前50%
0902 园艺学,浙江农林大学,前50%
0902 园艺学,海南大学,前50%
0902 园艺学,山西农业大学,前50%
0902 园艺学,塔里木大学,前50%
0903 农业资源与环境,南京农业大学,前2%
0903 农业资源与环境,中国农业大学,前2%
0903 农业资源与环境,西北农林科技大学,前3%
0903 农业资源与环境,华中农业大学,前12%
0903 农业资源与环境,山东农业大学,前20%
0903 农业资源与环境,浙江大学,前20%
0903 农业资源与环境,华南农业大学,前20%
0903 农业资源与环境,河南农业大学,前20%
0903 农业资源与环境,西南大学,前30%
0903 农业资源与环境,山西农业大学,前30%
0903 农业资源与环境,湖南农业大学,前30%
0903 农业资源与环境,沈阳农业大学,前30%
0903 农业资源与环境,浙江农林大学,前40%
0903 农业资源与环境,福建农林大学,前40%
0903 农业资源与环境,东北农业大学,前40%
0903 农业资源与环境,海南大学,前40%
0903 农业资源与环境,江西农业大学,前50%
0903 农业资源与环境,四川农业大学,前50%
0903 农业资源与环境,安徽农业大学,前50%
0903 农业资源与环境,石河子大学,前50%
0903 农业资源与环境,云南农业大学,前50%
0904 植物保护,西北农林科技大学,前2名
0904 植物保护,贵州大学,前2名
0904 植物保护,南京农业大学,前7%
0904 植物保护,中国农业大学,前12%
0904 植物保护,浙江大学,前12%
0904 植物保护,福建农林大学,前20%
0904 植物保护,华中农业大学,前20%
0904 植物保护,西南大学,前20%
0904 植物保护,吉林农业大学,前20%
0904 植物保护,云南农业大学,前30%
0904 植物保护,华南农业大学,前30%
0904 植物保护,湖南农业大学,前30%
0904 植物保护,安徽农业大学,前30%
0904 植物保护,山东农业大学,前40%
0904 植物保护,青岛农业大学,前40%
0904 植物保护,沈阳农业大学,前40%
0904 植物保护,广西大学,前40%
0904 植物保护,南开大学,前40%
0904 植物保护,海南大学,前50%
0904 植物保护,华中师范大学,前50%
0904 植物保护,河北农业大学,前50%
0904 植物保护,扬州大学,前50%
0905 畜牧学,中国农业大学,前2名
0905 畜牧学,华中农业大学,前2名
0905 畜牧学,四川农业大学,前7%
0905 畜牧学,西北农林科技大学,前12%
0905 畜牧学,南京农业大学,前12%
0905 畜牧学,浙江大学,前12%
0905 畜牧学,江西农业大学,前20%
0905 畜牧学,华南农业大学,前20%
0905 畜牧学,扬州大学,前20%
0905 畜牧学,东北农业大学,前20%
0905 畜牧学,西南大学,前30%
0905 畜牧学,湖南农业大学,前30%
0905 畜牧学,甘肃农业大学,前30%
0905 畜牧学,河南农业大学,前30%
0905 畜牧学,吉林农业大学,前30%
0905 畜牧学,兰州大学,前30%
0905 畜牧学,山东农业大学,前40%
0905 畜牧学,武汉轻工大学,前40%
0905 畜牧学,青海大学,前40%
0905 畜牧学,吉林大学,前40%
0905 畜牧学,内蒙古农业大学,前40%
0905 畜牧学,广西大学,前50%
0905 畜牧学,塔里木大学,前50%
0905 畜牧学,新疆农业大学,前50%
0905 畜牧学,贵州大学,前50%
0905 畜牧学,云南农业大学,前50%
0905 畜牧学,延边大学,前50%
0906 兽医学,中国农业大学,前2名
0906 兽医学,华中农业大学,前2名
0906 兽医学,扬州大学,前7%
0906 兽医学,华南农业大学,前12%
0906 兽医学,南京农业大学,前12%
0906 兽医学,西北农林科技大学,前20%
0906 兽医学,河南农业大学,前20%
0906 兽医学,吉林大学,前20%
0906 兽医学,四川农业大学,前20%
0906 兽医学,东北农业大学,前30%
0906 兽医学,浙江大学,前30%
0906 兽医学,山东农业大学,前30%
0906 兽医学,湖南农业大学,前30%
0906 兽医学,甘肃农业大学,前40%
0906 兽医学,吉林农业大学,前40%
0906 兽医学,沈阳农业大学,前40%
0906 兽医学,山西农业大学,前40%
0906 兽医学,广西大学,前40%
0906 兽医学,内蒙古农业大学,前40%
0906 兽医学,江西农业大学,前50%
0906 兽医学,安徽农业大学,前50%
0906 兽医学,黑龙江八一农垦大学,前50%
0907 林学,北京林业大学,前2名
0907 林学,南京林业大学,前2名
0907 林学,浙江农林大学,前3名
0907 林学,西北农林科技大学,前12%
0907 林学,东北林业大学,前20%
0907 林学,福建农林大学,前20%
0907 林学,河南农业大学,前20%
0907 林学,中南林业科技大学,前30%
0907 林学,河北农业大学,前30%
0907 林学,江西农业大学,前30%
0907 林学,西南林业大学,前40%
0907 林学,华南农业大学,前40%
0907 林学,海南大学,前40%
0907 林学,沈阳农业大学,前40%
0907 林学,四川农业大学,前50%
0907 林学,贵州大学,前50%
0907 林学,广西大学,前50%
0908 水产,中国海洋大学,前2名
0908 水产,上海海洋大学,前2名
0908 水产,宁波大学,前3名
0908 水产,华中农业大学,前12%
0908 水产,浙江海洋大学,前20%
0908 水产,大连海洋大学,前20%
0908 水产,集美大学,前30%
0908 水产,广东海洋大学,前30%
0908 水产,海南大学,前30%
0908 水产,西南大学,前30%
0908 水产,青岛农业大学,前40%
0908 水产,河南师范大学,前40%
0908 水产,南京农业大学,前40%
0908 水产,华南农业大学,前50%
0908 水产,湖州师范学院,前50%
0908 水产,西北农林科技大学,前50%
0908 水产,天津农学院,前50%
0909 草学,兰州大学,前2名
0909 草学,中国农业大学,前2名
0909 草学,北京林业大学,前3名
0909 草学,甘肃农业大学,前4名
0909 草学,西北农林科技大学,前20%
0909 草学,南京农业大学,前30%
0909 草学,东北师范大学,前30%
0909 草学,新疆农业大学,前40%
0909 草学,贵州大学,前40%
0909 草学,内蒙古农业大学,前40%
0909 草学,内蒙古大学,前50%
0909 草学,宁夏大学,前50%
0909 草学,四川农业大学,前50%
1001 基础医学,复旦大学,前3%
1001 基础医学,上海交通大学,前3%
1001 基础医学,北京协和医学院,前3%
1001 基础医学,浙江大学,前7%
1001 基础医学,南方医科大学,前7%
1001 基础医学,北京大学,前7%
1001 基础医学,中山大学,前7%
1001 基础医学,中国人民解放军陆军军医大学,前7%
1001 基础医学,深圳大学,前12%
1001 基础医学,华中科技大学,前12%
1001 基础医学,山东大学,前12%
1001 基础医学,南京医科大学,前12%
1001 基础医学,中南大学,前12%
1001 基础医学,苏州大学,前12%
1001 基础医学,四川大学,前20%
1001 基础医学,首都医科大学,前20%
1001 基础医学,天津医科大学,前20%
1001 基础医学,中国人民解放军海军军医大学,前20%
1001 基础医学,中国人民解放军空军军医大学,前20%
1001 基础医学,吉林大学,前20%
1001 基础医学,重庆医科大学,前20%
1001 基础医学,武汉大学,前20%
1001 基础医学,郑州大学,前20%
1001 基础医学,清华大学,前30%
1001 基础医学,河北医科大学,前30%
1001 基础医学,暨南大学,前30%
1001 基础医学,广州医科大学,前30%
1001 基础医学,中国医科大学,前30%
1001 基础医学,西安交通大学,前30%
1001 基础医学,哈尔滨医科大学,前30%
1001 基础医学,南通大学,前30%
1001 基础医学,贵州医科大学,前30%
1001 基础医学,宁夏医科大学,前30%
1001 基础医学,大连医科大学,前30%
1001 基础医学,安徽医科大学,前30%
1001 基础医学,广西医科大学,前40%
1001 基础医学,同济大学,前40%
1001 基础医学,南京大学,前40%
1001 基础医学,山西医科大学,前40%
1001 基础医学,温州医科大学,前40%
1001 基础医学,东南大学,前40%
1001 基础医学,海南医科大学,前40%
1001 基础医学,新疆医科大学,前40%
1001 基础医学,青岛大学,前40%
1001 基础医学,江南大学,前40%
1001 基础医学,南昌大学,前40%
1001 基础医学,山东第一医科大学,前40%
1001 基础医学,昆明医科大学,前50%
1001 基础医学,新乡医学院,前50%
1001 基础医学,福建医科大学,前50%
1001 基础医学,南华大学,前50%
1001 基础医学,南开大学,前50%
1001 基础医学,南京中医药大学,前50%
1001 基础医学,延边大学,前50%
1001 基础医学,厦门大学,前50%
1001 基础医学,遵义医科大学,前50%
1001 基础医学,华东师范大学,前50%
1001 基础医学,汕头大学,前50%
1001 基础医学,兰州大学,前50%
1002 临床医学,上海交通大学,前3%
1002 临床医学,复旦大学,前3%
1002 临床医学,北京协和医学院,前3%
1002 临床医学,中山大学,前7%
1002 临床医学,北京大学,前7%
1002 临床医学,首都医科大学,前7%
1002 临床医学,浙江大学,前7%
1002 临床医学,华中科技大学,前7%
1002 临床医学,中南大学,前12%
1002 临床医学,四川大学,前12%
1002 临床医学,南方医科大学,前12%
1002 临床医学,同济大学,前12%
1002 临床医学,山东大学,前12%
1002 临床医学,中国人民解放军空军军医大学,前20%
1002 临床医学,广州医科大学,前20%
1002 临床医学,南京医科大学,前20%
1002 临床医学,中国人民解放军陆军军医大学,前20%
1002 临床医学,哈尔滨医科大学,前20%
1002 临床医学,温州医科大学,前20%
1002 临床医学,中国医科大学,前20%
1002 临床医学,武汉大学,前20%
1002 临床医学,中国人民解放军海军军医大学,前20%
1002 临床医学,天津医科大学,前20%
1002 临床医学,西安交通大学,前20%
1002 临床医学,重庆医科大学,前30%
1002 临床医学,苏州大学,前30%
1002 临床医学,山东第一医科大学,前30%
1002 临床医学,郑州大学,前30%
1002 临床医学,南京大学,前30%
1002 临床医学,福建医科大学,前30%
1002 临床医学,吉林大学,前30%
1002 临床医学,清华大学,前30%
1002 临床医学,安徽医科大学,前30%
1002 临床医学,东南大学,前30%
1002 临床医学,河北医科大学,前40%
1002 临床医学,广西医科大学,前40%
1002 临床医学,新疆医科大学,前40%
1002 临床医学,南昌大学,前40%
1002 临床医学,徐州医科大学,前40%
1002 临床医学,暨南大学,前40%
1002 临床医学,青岛大学,前40%
1002 临床医学,昆明医科大学,前40%
1002 临床医学,山西医科大学,前40%
1002 临床医学,宁夏医科大学,前40%
1002 临床医学,大连医科大学,前40%
1002 临床医学,厦门大学,前40%
1002 临床医学,南开大学,前50%
1002 临床医学,中国科学技术大学,前50%
1002 临床医学,海南医科大学,前50%
1002 临床医学,滨州医学院,前50%
1002 临床医学,贵州医科大学,前50%
1002 临床医学,南华大学,前50%
1002 临床医学,西南医科大学,前50%
1002 临床医学,湖北医药学院,前50%
1002 临床医学,遵义医科大学,前50%
1002 临床医学,南京中医药大学,前50%
1002 临床医学,南通大学,前50%
1002 临床医学,山东第二医科大学,前50%
1003 口腔医学,四川大学,前2名
1003 口腔医学,上海交通大学,前2名
1003 口腔医学,北京大学,前7%
1003 口腔医学,中国人民解放军空军军医大学,前12%
1003 口腔医学,武汉大学,前12%
1003 口腔医学,中山大学,前12%
1003 口腔医学,首都医科大学,前20%
1003 口腔医学,浙江大学,前20%
1003 口腔医学,华中科技大学,前20%
1003 口腔医学,南京医科大学,前20%
1003 口腔医学,重庆医科大学,前30%
1003 口腔医学,山东大学,前30%
1003 口腔医学,西安交通大学,前30%
1003 口腔医学,吉林大学,前30%
1003 口腔医学,同济大学,前30%
1003 口腔医学,南方医科大学,前40%
1003 口腔医学,中南大学,前40%
1003 口腔医学,中国医科大学,前40%
1003 口腔医学,福建医科大学,前40%
1003 口腔医学,新疆医科大学,前40%
1003 口腔医学,哈尔滨医科大学,前50%
1003 口腔医学,河北医科大学,前50%
1003 口腔医学,遵义医科大学,前50%
1003 口腔医学,温州医科大学,前50%
1003 口腔医学,南京大学,前50%
1004 公共卫生与预防医学,复旦大学,前3%
1004 公共卫生与预防医学,南京医科大学,前3%
1004 公共卫生与预防医学,北京大学,前7%
1004 公共卫生与预防医学,厦门大学,前7%
1004 公共卫生与预防医学,中山大学,前7%
1004 公共卫生与预防医学,华中科技大学,前12%
1004 公共卫生与预防医学,北京协和医学院,前12%
1004 公共卫生与预防医学,上海交通大学,前12%
1004 公共卫生与预防医学,南方医科大学,前12%
1004 公共卫生与预防医学,山东大学,前20%
1004 公共卫生与预防医学,首都医科大学,前20%
1004 公共卫生与预防医学,哈尔滨医科大学,前20%
1004 公共卫生与预防医学,中国医科大学,前20%
1004 公共卫生与预防医学,浙江大学,前20%
1004 公共卫生与预防医学,西安交通大学,前20%
1004 公共卫生与预防医学,四川大学,前20%
1004 公共卫生与预防医学,武汉大学,前30%
1004 公共卫生与预防医学,安徽医科大学,前30%
1004 公共卫生与预防医学,中南大学,前30%
1004 公共卫生与预防医学,郑州大学,前30%
1004 公共卫生与预防医学,东南大学,前30%
1004 公共卫生与预防医学,江南大学,前30%
1004 公共卫生与预防医学,广州医科大学,前30%
1004 公共卫生与预防医学,天津医科大学,前30%
1004 公共卫生与预防医学,中国人民解放军陆军军医大学,前40%
1004 公共卫生与预防医学,山西医科大学,前40%
1004 公共卫生与预防医学,广西医科大学,前40%
1004 公共卫生与预防医学,青岛大学,前40%
1004 公共卫生与预防医学,吉林大学,前40%
1004 公共卫生与预防医学,南昌大学,前40%
1004 公共卫生与预防医学,福建医科大学,前40%
1004 公共卫生与预防医学,中国人民解放军空军军医大学,前40%
1004 公共卫生与预防医学,苏州大学,前50%
1004 公共卫生与预防医学,昆明医科大学,前50%
1004 公共卫生与预防医学,杭州师范大学,前50%
1004 公共卫生与预防医学,贵州医科大学,前50%
1004 公共卫生与预防医学,山东第一医科大学,前50%
1004 公共卫生与预防医学,中国人民解放军海军军医大学,前50%
1004 公共卫生与预防医学,广东药科大学,前50%
1004 公共卫生与预防医学,暨南大学,前50%
1004 公共卫生与预防医学,兰州大学,前50%
1005 中医学,北京中医药大学,前2名
1005 中医学,上海中医药大学,前2名
1005 中医学,广州中医药大学,前3名
1005 中医学,成都中医药大学,前12%
1005 中医学,南京中医药大学,前12%
1005 中医学,浙江中医药大学,前20%
1005 中医学,天津中医药大学,前20%
1005 中医学,河南中医药大学,前20%
1005 中医学,湖南中医药大学,前30%
1005 中医学,山东中医药大学,前30%
1005 中医学,黑龙江中医药大学,前30%
1005 中医学,长春中医药大学,前30%
1005 中医学,首都医科大学,前40%
1005 中医学,江西中医药大学,前40%
1005 中医学,福建中医药大学,前40%
1005 中医学,湖北中医药大学,前40%
1005 中医学,安徽中医药大学,前50%
1005 中医学,广西中医药大学,前50%
1005 中医学,暨南大学,前50%
1005 中医学,山西中医药大学,前50%
1005 中医学,辽宁中医药大学,前50%
1006 中西医结合,北京中医药大学,前2名
1006 中西医结合,上海中医药大学,前2名
1006 中西医结合,福建中医药大学,前7%
1006 中西医结合,广州中医药大学,前7%
1006 中西医结合,大连医科大学,前12%
1006 中西医结合,广东药科大学,前12%
1006 中西医结合,辽宁中医药大学,前12%
1006 中西医结合,复旦大学,前20%
1006 中西医结合,南方医科大学,前20%
1006 中西医结合,河北医科大学,前20%
1006 中西医结合,湖南中医药大学,前20%
1006 中西医结合,华中科技大学,前20%
1006 中西医结合,暨南大学,前30%
1006 中西医结合,安徽中医药大学,前30%
1006 中西医结合,南京中医药大学,前30%
1006 中西医结合,黑龙江中医药大学,前30%
1006 中西医结合,广西中医药大学,前30%
1006 中西医结合,成都中医药大学,前30%
1006 中西医结合,北京大学,前30%
1006 中西医结合,甘肃中医药大学,前40%
1006 中西医结合,山东中医药大学,前40%
1006 中西医结合,新疆医科大学,前40%
1006 中西医结合,河北中医药大学,前40%
1006 中西医结合,陕西中医药大学,前40%
1006 中西医结合,河南中医药大学,前40%
1006 中西医结合,天津中医药大学,前40%
1006 中西医结合,中国人民解放军海军军医大学,前50%
1006 中西医结合,贵州中医药大学,前50%
1006 中西医结合,扬州大学,前50%
1006 中西医结合,延边大学,前50%
1006 中西医结合,浙江中医药大学,前50%
1006 中西医结合,江西中医药大学,前50%
1007 药学,中国药科大学,前3%
1007 药学,北京大学,前3%
1007 药学,四川大学,前3%
1007 药学,北京协和医学院,前3%
1007 药学,浙江大学,前7%
1007 药学,复旦大学,前7%
1007 药学,暨南大学,前7%
1007 药学,温州医科大学,前7%
1007 药学,上海交通大学,前7%
1007 药学,沈阳药科大学,前7%
1007 药学,中山大学,前12%
1007 药学,山东大学,前12%
1007 药学,华中科技大学,前12%
1007 药学,中国人民解放军海军军医大学,前12%
1007 药学,南京医科大学,前12%
1007 药学,中南大学,前12%
1007 药学,南京大学,前12%
1007 药学,哈尔滨医科大学,前12%
1007 药学,首都医科大学,前20%
1007 药学,南方医科大学,前20%
1007 药学,武汉大学,前20%
1007 药学,安徽医科大学,前20%
1007 药学,郑州大学,前20%
1007 药学,西安交通大学,前20%
1007 药学,广州中医药大学,前20%
1007 药学,兰州大学,前20%
1007 药学,南京中医药大学,前20%
1007 药学,浙江工业大学,前20%
1007 药学,贵州医科大学,前20%
1007 药学,苏州大学,前20%
1007 药学,华东理工大学,前30%
1007 药学,广州医科大学,前30%
1007 药学,南开大学,前30%
1007 药学,上海中医药大学,前30%
1007 药学,天津医科大学,前30%
1007 药学,吉林大学,前30%
1007 药学,中国医科大学,前30%
1007 药学,同济大学,前30%
1007 药学,天津大学,前30%
1007 药学,江南大学,前30%
1007 药学,厦门大学,前30%
1007 药学,山东第一医科大学,前30%
1007 药学,北京中医药大学,前30%
1007 药学,清华大学,前30%
1007 药学,遵义医科大学,前30%
1007 药学,河北医科大学,前40%
1007 药学,重庆医科大学,前40%
1007 药学,广东药科大学,前40%
1007 药学,海南大学,前40%
1007 药学,中国人民解放军陆军军医大学,前40%
1007 药学,徐州医科大学,前40%
1007 药学,中国海洋大学,前40%
1007 药学,浙江中医药大学,前40%
1007 药学,青岛大学,前40%
1007 药学,广西医科大学,前40%
1007 药学,南昌大学,前40%
1007 药学,中国人民解放军空军军医大学,前40%
1007 药学,西南大学,前40%
1007 药学,福建医科大学,前40%
1007 药学,河南大学,前40%
1007 药学,河南师范大学,前40%
1007 药学,南通大学,前40%
1007 药学,石河子大学,前40%
1007 药学,天津中医药大学,前50%
1007 药学,南京师范大学,前50%
1007 药学,河南中医药大学,前50%
1007 药学,重庆大学,前50%
1007 药学,杭州医学院,前50%
1007 药学,江西中医药大学,前50%
1007 药学,大连医科大学,前50%
1007 药学,延边大学,前50%
1007 药学,河北科技大学,前50%
1007 药学,滨州医学院,前50%
1007 药学,西南医科大学,前50%
1007 药学,安徽中医药大学,前50%
1007 药学,成都大学,前50%
1008 中药学,天津中医药大学,前2名
1008 中药学,南京中医药大学,前2名
1008 中药学,上海中医药大学,前7%
1008 中药学,成都中医药大学,前12%
1008 中药学,江西中医药大学,前12%
1008 中药学,中国药科大学,前12%
1008 中药学,浙江中医药大学,前20%
1008 中药学,北京中医药大学,前20%
1008 中药学,北京协和医学院,前20%
1008 中药学,广州中医药大学,前20%
1008 中药学,黑龙江中医药大学,前30%
1008 中药学,首都医科大学,前30%
1008 中药学,河南中医药大学,前30%
1008 中药学,南方医科大学,前30%
1008 中药学,沈阳药科大学,前30%
1008 中药学,安徽中医药大学,前40%
1008 中药学,长春中医药大学,前40%
1008 中药学,山东中医药大学,前40%
1008 中药学,贵州中医药大学,前40%
1008 中药学,福建中医药大学,前40%
1008 中药学,温州医科大学,前40%
1008 中药学,陕西中医药大学,前50%
1008 中药学,安徽医科大学,前50%
1008 中药学,广西中医药大学,前50%
1008 中药学,西北大学,前50%
1008 中药学,湖北中医药大学,前50%
1008 中药学,云南中医药大学,前50%
1009 特种医学,山西医科大学,前1%
1009 特种医学,中国人民解放军海军军医大学,前1%
1009 特种医学,苏州大学,前2%
1009 特种医学,中国人民解放军空军军医大学,前3%
1009 特种医学,四川大学,前30%
1009 特种医学,中山大学,前40%
1009 特种医学,南方医科大学,前40%
1009 特种医学,中南大学,前50%
1009 特种医学,中国人民解放军陆军军医大学,前50%
1011 护理学,四川大学,前3%
1011 护理学,北京大学,前3%
1011 护理学,中南大学,前7%
1011 护理学,复旦大学,前7%
1011 护理学,中山大学,前7%
1011 护理学,重庆医科大学,前12%
1011 护理学,首都医科大学,前12%
1011 护理学,山东大学,前12%
1011 护理学,福建医科大学,前12%
1011 护理学,南方医科大学,前20%
1011 护理学,上海交通大学,前20%
1011 护理学,浙江大学,前20%
1011 护理学,武汉大学,前20%
1011 护理学,南京医科大学,前20%
1011 护理学,北京协和医学院,前20%
1011 护理学,山西医科大学,前30%
1011 护理学,华中科技大学,前30%
1011 护理学,郑州大学,前30%
1011 护理学,吉林大学,前30%
1011 护理学,南昌大学,前30%
1011 护理学,中国人民解放军海军军医大学,前30%
1011 护理学,天津医科大学,前30%
1011 护理学,哈尔滨医科大学,前40%
1011 护理学,南京中医药大学,前40%
1011 护理学,湖南中医药大学,前40%
1011 护理学,西南医科大学,前40%
1011 护理学,大连医科大学,前40%
1011 护理学,暨南大学,前40%
1011 护理学,滨州医学院,前40%
1011 护理学,广州医科大学,前40%
1011 护理学,河南大学,前40%
1011 护理学,中国人民解放军陆军军医大学,前50%
1011 护理学,安徽医科大学,前50%
1011 护理学,遵义医科大学,前50%
1011 护理学,西安交通大学,前50%
1011 护理学,福建中医药大学,前50%
1011 护理学,温州医科大学,前50%
1011 护理学,青岛大学,前50%
1011 护理学,浙江中医药大学,前50%
1201 管理科学与工程,清华大学,前3%
1201 管理科学与工程,天津大学,前3%
1201 管理科学与工程,东南大学,前3%
1201 管理科学与工程,南京航空航天大学,前3%
1201 管理科学与工程,北京理工大学,前3%
1201 管理科学与工程,合肥工业大学,前3%
1201 管理科学与工程,上海交通大学,前7%
1201 管理科学与工程,西安交通大学,前7%
1201 管理科学与工程,同济大学,前7%
1201 管理科学与工程,中国科学技术大学,前7%
1201 管理科学与工程,北京航空航天大学,前7%
1201 管理科学与工程,浙江大学,前7%
1201 管理科学与工程,大连理工大学,前7%
1201 管理科学与工程,复旦大学,前7%
1201 管理科学与工程,武汉大学,前7%
1201 管理科学与工程,华中科技大学,前7%
1201 管理科学与工程,中南大学,前12%
1201 管理科学与工程,四川大学,前12%
1201 管理科学与工程,华南理工大学,前12%
1201 管理科学与工程,南京大学,前12%
1201 管理科学与工程,哈尔滨工业大学,前12%
1201 管理科学与工程,电子科技大学,前12%
1201 管理科学与工程,中央财经大学,前12%
1201 管理科学与工程,西北工业大学,前12%
1201 管理科学与工程,重庆大学,前12%
1201 管理科学与工程,中国人民大学,前12%
1201 管理科学与工程,湖南工商大学,前12%
1201 管理科学与工程,山东财经大学,前20%
1201 管理科学与工程,上海大学,前20%
1201 管理科学与工程,东北大学,前20%
1201 管理科学与工程,南昌大学,前20%
1201 管理科学与工程,中山大学,前20%
1201 管理科学与工程,哈尔滨工程大学,前20%
1201 管理科学与工程,西南交通大学,前20%
1201 管理科学与工程,中国矿业大学,前20%
1201 管理科学与工程,江西财经大学,前20%
1201 管理科学与工程,江苏大学,前20%
1201 管理科学与工程,中国人民解放军国防科技大学,前20%
1201 管理科学与工程,南京理工大学,前20%
1201 管理科学与工程,杭州电子科技大学,前20%
1201 管理科学与工程,南京信息工程大学,前20%
1201 管理科学与工程,北京科技大学,前20%
1201 管理科学与工程,上海财经大学,前20%
1201 管理科学与工程,福州大学,前20%
1201 管理科学与工程,南京工业大学,前20%
1201 管理科学与工程,山东大学,前20%
1201 管理科学与工程,中国石油大学（北京）,前30%
1201 管理科学与工程,西南石油大学,前30%
1201 管理科学与工程,深圳大学,前30%
1201 管理科学与工程,南京邮电大学,前30%
1201 管理科学与工程,东北财经大学,前30%
1201 管理科学与工程,湖南大学,前30%
1201 管理科学与工程,大连海事大学,前30%
1201 管理科学与工程,北京邮电大学,前30%
1201 管理科学与工程,华东理工大学,前30%
1201 管理科学与工程,南开大学,前30%
1201 管理科学与工程,中国石油大学（华东）,前30%
1201 管理科学与工程,广东工业大学,前30%
1201 管理科学与工程,华北电力大学,前30%
1201 管理科学与工程,北京工业大学,前30%
1201 管理科学与工程,中国地质大学（武汉）,前30%
1201 管理科学与工程,北京交通大学,前30%
1201 管理科学与工程,江南大学,前30%
1201 管理科学与工程,青岛大学,前30%
1201 管理科学与工程,西安电子科技大学,前30%
1201 管理科学与工程,西安邮电大学,前30%
1201 管理科学与工程,暨南大学,前30%
1201 管理科学与工程,浙江工商大学,前30%
1201 管理科学与工程,太原理工大学,前30%
1201 管理科学与工程,郑州大学,前30%
1201 管理科学与工程,东华大学,前40%
1201 管理科学与工程,中国计量大学,前40%
1201 管理科学与工程,江西师范大学,前40%
1201 管理科学与工程,上海海事大学,前40%
1201 管理科学与工程,西南财经大学,前40%
1201 管理科学与工程,江苏科技大学,前40%
1201 管理科学与工程,河海大学,前40%
1201 管理科学与工程,山东科技大学,前40%
1201 管理科学与工程,北京化工大学,前40%
1201 管理科学与工程,南京财经大学,前40%
1201 管理科学与工程,长安大学,前40%
1201 管理科学与工程,河北大学,前40%
1201 管理科学与工程,三峡大学,前40%
1201 管理科学与工程,河南科技大学,前40%
1201 管理科学与工程,首都经济贸易大学,前40%
